,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,Proteins
87,ReactomePathways.gmt,Infectious disease,3/467,0.9097788629975002,0.9221288023142084,0.6274346268949614,0.05932627595759659,ATP1A1;SUGT1;ATP6V1H,A8K5T7;P05023-2;E5RJG1;B3KUZ7;E5RG49;B7Z1N5;E5RHH0;B7Z3V1;E5RK31;A0A024R7U9;Q9Y2Z0-2;Q5TC02;A8K7W3;B4E054;Q9Y2Z0;Q58I23;Q9P1S2;Q9UI12-2;Q9UI12;P05023-4;P05023-3;P05023;A0A0D9SG68;A0A024R7X3;G3V126;Q8TF11;B4DYC6;Q5TC01
88,ReactomePathways.gmt,Inflammasomes,1/5,0.05536885316097297,0.18511377773220813,24.277554304102978,70.25288290911664,SUGT1,A8K5T7;Q9Y2Z0-2;Q9P1S2;A8K7W3;Q9Y2Z0;B4DYC6
89,ReactomePathways.gmt,Innate Immune System,9/483,0.0910616366784316,0.22986021608970503,1.8439109158946256,4.4184137728287585,ATP6V1H;A1BG;TSPAN14;CLU;AHSG;ERP44;TTR;SERPING1;SUGT1,A8K5T7;E5RJG1;B3KUZ7;B4DW11;P02766;A6XGL1;P10909-5;Q6LDQ3;E9KL26;Q8NG11;Q53WY6;P05155-3;E5RG49;E5RGB0;B3KP79;E7ETB4;E5RHH0;H7BXY6;E5RK31;Q8TDB2;A0A024R7U9;Q7Z3U3;A6NEP9;H0YC35;Q9Y2Z0-2;B7Z8Q2;A8K7W3;H0YLK8;B4E054;A0A0S2Z333;H0YAS8;P10909-4;A6XMH1;Q9Y2Z0;Q5UGI6;H9KV48;M0R009;V9HWD8;Q9P1S2;Q9UI12-2;Q8NG11-3;Q9UI12;E5RH61;P02765;E9KL36;P05155;Q8N2P5;P10909-3;C9JV77;Q8NG11-2;P04217;E9PGN7;A0A087WT59;Q8IWL5;Q9BS26;E5RJZ5;A0A0D9SG68;E7ERK6;E5RG36;A0A024R7X3;A0A087WV45;P10909;Q8IWM0;B3KWB5;P10909-2;P05155-2;P04217-2;G3V126;H0YCA1;Q8TF11;B4DYC6
90,ReactomePathways.gmt,Insulin receptor recycling,1/13,0.13775558982640293,0.2683239314879501,9.87512291052114,19.5752018835318,ATP6V1H,A0A024R7U9;A0A024R7X3;Q9UI12;E5RJG1;B3KUZ7;E5RHH0;Q9UI12-2;B4E054;G3V126;E5RG49;Q8TF11;A0A0D9SG68;E5RK31
91,ReactomePathways.gmt,Integrin cell surface interactions,2/37,0.06518236038619651,0.19474898769574386,6.003003003003003,16.39159825634416,LUM;COL18A1,H7C457;H7BXV5;D3DSM5;P39060-2;Q53FV4;P51884;P39060-1;Q8NG19;P39060;D3DSM4
92,ReactomePathways.gmt,Intrinsic Pathway of Fibrin Clot Formation,4/15,1.8382972138129366e-05,0.0008771894423868602,27.238769972867047,297.0138834840736,A2M;SERPIND1;SERPING1;KNG1,P20742;Q8IVC0;E9KL26;P05155-3;Q9BQ22;P05546;A0A0S2Z333;B7Z7M2;H0YFH1;Q5UGI6;H9KV48;P05155;P01042-3;F8W7L3;B2R950;E9PGN7;P20742-2;Q05CF8;P01023;D3DNU8;P01042-2;B4DPP8;P05155-2;H0YCA1
93,ReactomePathways.gmt,Ion channel transport,3/44,0.013128039767353198,0.06534846461971369,7.202041026698279,31.206479029860283,ATP2A2;ATP1A1;ATP6V1H,P05023-2;E5RJG1;B3KUZ7;E5RG49;B7Z1N5;E5RHH0;B7Z3V1;E5RK31;A0A024R7U9;P16615-2;Q5TC02;B4E054;Q58I23;Q9UI12-2;Q9UI12;P05023-4;P05023-3;P05023;A0A0D9SG68;A0A024R7X3;G3V126;Q8TF11;Q5TC01
94,ReactomePathways.gmt,Ion homeostasis,2/33,0.05316957784788717,0.1832305451988727,6.72515799381471,19.733421889418484,ATP2A2;ATP1A1,P05023-2;P16615-2;Q5TC02;P05023-3;P05023-4;Q5TC01;Q58I23;B7Z1N5;P05023;B7Z3V1
95,ReactomePathways.gmt,Ion transport by P-type ATPases,2/22,0.025170064458666718,0.1105508713478695,10.035035035035035,36.950001588369645,ATP2A2;ATP1A1,P05023-2;P16615-2;Q5TC02;P05023-3;P05023-4;Q5TC01;Q58I23;B7Z1N5;P05023;B7Z3V1
96,ReactomePathways.gmt,Iron uptake and transport,2/26,0.03440862515954134,0.13288848337478032,8.513513513513514,28.685841205792382,CP;ATP6V1H,E5RJG1;B3KUZ7;B3KTA8;D6RE86;Q8TF11;H7C5N5;E5RG49;E5RHH0;E5RK31;A0A024R7U9;B4E054;B7Z5Q2;P00450;A5PL27;Q9UI12-2;Q9UI12;A0A0D9SG68;A0A024R7X3;A8K5A4;Q1L857;G3V126;Q6NSB2
97,ReactomePathways.gmt,Keratan sulfate biosynthesis,2/5,0.0012325417093094347,0.013147111565967304,41.19164619164619,275.9295251671814,LUM;PRELP,Q7Z4B2;Q6FHG6;Q53FV4;P51888;P51884
98,ReactomePathways.gmt,Keratan sulfate degradation,2/8,0.0033764530380257394,0.0290894415583756,26.63751987281399,151.5922481178185,LUM;PRELP,Q7Z4B2;Q6FHG6;Q53FV4;P51888;P51884
99,ReactomePathways.gmt,Keratan sulfate/keratin metabolism,2/8,0.0033764530380257394,0.0290894415583756,26.63751987281399,151.5922481178185,LUM;PRELP,Q7Z4B2;Q6FHG6;Q53FV4;P51888;P51884
100,ReactomePathways.gmt,Keratinization,1/46,0.4091531993359168,0.5118465843308855,2.8481301741364544,2.5452760252297417,TGM5,P21980-2;O43548;P49221;A2A2A0;V9HWG3;Q9H035;O43548-2;B4DU73;B2R7D1;B4DIT7;A0A024R9P4;B4YUQ2;Q0II16;B4YUQ1;A0A087WZC4;A2A299;B4YUQ3;P21980;Q6DKH2;A0A024R9T4;A0A087WVW4;B4DTN7;A0A087WVS3;B4DPS8;P21980-3
101,ReactomePathways.gmt,Ketone body metabolism,1/9,0.09748535950233025,0.22986021608970503,14.044247787610619,32.69575419469378,ACSS3,F8VZB4;Q9H6R3-2;A0A0B4J1R2;Q9H6R3
102,ReactomePathways.gmt,Laminin interactions,1/18,0.18561792347620445,0.3149879913535591,7.198995455632624,12.123575510538224,COL18A1,H7C457;H7BXV5;D3DSM5;P39060-2;P39060-1;Q8NG19;P39060;D3DSM4
103,ReactomePathways.gmt,Leishmania infection,1/104,0.6977999158457615,0.7700482179346866,1.252614641995173,0.4507193965249401,SUGT1,A8K5T7;Q9Y2Z0-2;Q9P1S2;A8K7W3;Q9Y2Z0;B4DYC6
104,ReactomePathways.gmt,Linoleic acid (LA) metabolism,1/2,0.022520021019791423,0.10088969416866557,53.442477876106196,202.72605243466916,ACSL1,D6RER0;Q108N1;Q9UKU0-7;B4DFW3;Q9UKU0-1;P33121-2;B2RB13;Q9ULC5;E7ERD7;Q9ULC5-3;Q9UKU0-2;H0Y9Z9;Q9UKU0-6;E7EPM6;B4DX30;Q9UKU0-9;P33121;Q9UKU0-5;Q9UKU0;H0Y9U7;Q9ULC5-4;Q9UKU0-8;B4E0R0;P33121-3;B7Z3Z9;D6RG07;A8K9T3;B3KV64;Q108N2;Q9UKU0-3
105,ReactomePathways.gmt,Membrane Trafficking,1/281,0.9628542802527528,0.9671720124511956,0.4483094672975055,0.01696994665734783,COPS5,E5RG35;A0A024R7W9;E5RHH5;E5RHF2;E5RK55;Q59GH5;H0UI27;E5RFS1;Q92905
106,ReactomePathways.gmt,Metabolism,18/928,0.01142916520125587,0.058860594007113826,2.0714027661329353,9.262457348557906,NDUFA4;GPT;PYGM;PRELP;DDAH1;ACSS3;RBP4;GPT2;NAMPT;CPT1A;LUM;ACSL6;APOA1;ACSL1;GATM;ACSL5;TTR;EPRS1,Q8TD30-2;Q108N1;O94760-2;P51888;B4DKX5;P11217;B4DPT5;P33121-2;A0A0C4DGV7;P02753;H0YLC6;E9KL36;B4DX30;Q9UKU0-9;V9GZ76;P33121;Q9UKU0-5;H6WCP5;Q9UKU0;Q9ULC5-4;Q5VY30;A0A0B4J1R2;A0A024R9Z0;A0A024R5F4;B3KR40;D6RER0;Q9UKU0-7;H0YN43;P02766;B4DYP1;B1AKK2;H0YMX4;Q8TDB0;A0A024R3E3;P50440;A0A0C4DFS8;V9GYZ6;Q53FV4;Q9UKU0-2;P50416-2;B2RB32;Q658Z1;C9JF35;P33121-3;A8K9T3;F8VZB4;P50416;H0YKW9;Q9UKU0-3;Q8TD30;Q53WY6;Q9UKU0-1;A0A024R5Q4;P50440-3;B2RB13;E7ERD7;A6XMH1;Q9ULC5-3;Q9UKU0-6;E7EPM6;B4E3V1;O00483;B4E0R0;F8W696;P50440-2;P11217-2;B4DRQ4;B3KV64;P02647;Q9H6R3;A0A024R718;Q7Z4B2;P24298;P43490;B4DFW3;A6XGL1;P07814;B2RAQ8;P51884;B4E1C6;O94760;Q8TDB2;A0A024R6R2;B7Z8W6;Q9ULC5;Q6FHG6;H0Y9Z9;C9JG65;Q9Y355;A0A087WT59;Q9H6R3-2;H0Y9U7;Q9UKU0-8;A0A087WV45;B4DP50;B7Z3Z9;D6RG07;Q3KQZ8;Q108N2;B4DRW6;A0A0M4FEM1
107,ReactomePathways.gmt,Metabolism of RNA,2/285,0.8420833737681116,0.8652599803855826,0.7493570628421766,0.1287966825578901,EPRS1;APOBEC2,B4DP50;P07814;V9GZ76;Q3KQZ8;V9GYZ6;H6WCP5;B4DUL0;Q9Y235;B4DKX5
108,ReactomePathways.gmt,Metabolism of amino acids and derivatives,4/229,0.2597663127606384,0.37784190947001944,1.76122411581455,2.3740822894766813,GPT2;GPT;GATM;EPRS1,Q8TD30-2;H0YN43;P24298;P07814;H0YMX4;A0A024R5Q4;B4E1C6;B4DKX5;P50440-3;B4DPT5;P50440;A0A024R6R2;V9GYZ6;H0YLC6;V9GZ76;H6WCP5;P50440-2;B4DP50;Q3KQZ8;B3KR40;H0YKW9;Q8TD30
109,ReactomePathways.gmt,Metabolism of carbohydrates,3/111,0.13020050968938557,0.26040101937877114,2.8357674743900936,5.7812213983592535,LUM;PYGM;PRELP,P11217;Q7Z4B2;B2RB32;P11217-2;B4DRQ4;Q6FHG6;Q53FV4;B4DRW6;P51888;P51884;A0A0M4FEM1
110,ReactomePathways.gmt,Metabolism of fat-soluble vitamins,3/22,0.00181972488352913,0.016984098912938547,14.306829765545363,90.26278978526854,TTR;RBP4;APOA1,E9KL36;F8W696;Q5VY30;A0A087WV45;P02766;A0A0C4DGV7;A6XGL1;P02753;A0A087WT59;Q53WY6;A6XMH1;Q9Y355;P02647;Q8TDB0;Q8TDB2;A0A024R3E3
111,ReactomePathways.gmt,Metabolism of lipids,6/228,0.042710480870454044,0.15663699364536562,2.654904293514053,8.371738740715697,CPT1A;ACSL6;ACSL5;ACSL1;ACSS3;APOA1,D6RER0;Q108N1;Q9UKU0-7;B4DFW3;B2RAQ8;Q9UKU0-1;Q8TDB0;A0A024R3E3;P33121-2;B2RB13;Q9ULC5;E7ERD7;Q9ULC5-3;Q9UKU0-2;H0Y9Z9;Q9UKU0-6;P50416-2;E7EPM6;B4DX30;Q9Y355;Q9UKU0-9;P33121;Q9UKU0-5;Q9UKU0;H0Y9U7;Q9ULC5-4;Q9UKU0-8;Q9H6R3-2;B4E0R0;F8W696;P33121-3;B7Z3Z9;A0A0B4J1R2;D6RG07;A0A024R5F4;A8K9T3;F8VZB4;P02647;B3KV64;Q108N2;Q9H6R3;P50416;Q9UKU0-3
112,ReactomePathways.gmt,Metabolism of nitric oxide: NOS3 activation and regulation,1/11,0.11784620647794605,0.24670607711270948,11.597152751058099,24.799059653034984,DDAH1,O94760-2;B4DYP1;B4E3V1;B1AKK2;O94760
113,ReactomePathways.gmt,Metabolism of proteins,11/758,0.23112490098539415,0.3498106609508668,1.3943691921662025,2.042467834226825,PTCD3;KNG1;TSPAN14;AHSG;SERPIND1;CP;COPS5;EPRS1;TTR;ITIH2;APOA1,P02766;B4DF73;Q8IVC0;A6XGL1;P07814;F8WE76;Q8NG11;B3KTA8;Q53WY6;D6RE86;Q96EY7-2;H7C5N5;A2RTY6;H0UI27;Q8TDB0;E5RFS1;H7BXY6;Q8TDB2;A0A024R3E3;B4DKX5;E5RG35;A6NEP9;P05546;B7Z8Q2;A6XMH1;B7Z5Q2;V9GYZ6;P00450;A5PL27;Q8NG11-3;Q92905;P02765;E9KL36;P01042-3;Q8N2P5;C9JV77;E5RHF2;E5RHH5;Q8NG11-2;E5RK55;Q5T985;Q9Y355;A0A087WT59;D3DRR6;V9GZ76;Q59GH5;Q05CF8;A0A087WTE1;H6WCP5;Q5T987;B2RDU4;F8W696;D3DNU8;B4DM79;A0A024R7W9;A0A087WV45;B4DP50;B8ZZQ4;Q96EY7;P01042-2;B4DPP8;A8K5A4;Q1L857;P02647;P19823;Q3KQZ8;Q6NSB2
114,ReactomePathways.gmt,Metabolism of vitamins and cofactors,4/77,0.010832770300814537,0.058860594007113826,5.380464274947242,24.347566378660716,TTR;RBP4;NAMPT;APOA1,P02766;P43490;A6XGL1;Q53WY6;Q8TDB0;Q8TDB2;A0A024R3E3;A0A0C4DGV7;B7Z8W6;A0A0C4DFS8;P02753;A6XMH1;E9KL36;C9JG65;A0A087WT59;Q9Y355;Q658Z1;C9JF35;F8W696;Q5VY30;A0A087WV45;P02647;A0A024R718
115,ReactomePathways.gmt,Metabolism of water-soluble vitamins and cofactors,1/45,0.4023246779170503,0.5118465843308855,2.911309929009044,2.6507356370506803,NAMPT,P43490;B7Z8W6;A0A0C4DFS8;C9JG65;Q658Z1;A0A024R718;C9JF35
116,ReactomePathways.gmt,Metal ion SLC transporters,1/3,0.0335924293667453,0.1320123540026482,38.16561314791403,129.5132737378945,CP,Q6NSB2;B3KTA8;B7Z5Q2;A8K5A4;D6RE86;H7C5N5;Q1L857;P00450;A5PL27
117,ReactomePathways.gmt,Mitochondrial protein import,1/56,0.4733584543083937,0.5858137777076253,2.3393374579058657,1.7495959728083539,CHCHD4,Q8N4Q1;A0A024R2F8;Q8N4Q1-2;A0A024R2I5
118,ReactomePathways.gmt,Mitochondrial translation,1/74,0.5721094951531607,0.6674610776786875,1.7677139632951238,0.987135459292567,PTCD3,B4DF73;B8ZZQ4;Q96EY7;F8WE76;Q96EY7-2;B2RDU4
119,ReactomePathways.gmt,Mitochondrial translation elongation,1/69,0.5466680712806343,0.6444928840361163,1.8967976061628573,1.1455016382988117,PTCD3,B4DF73;B8ZZQ4;Q96EY7;F8WE76;Q96EY7-2;B2RDU4
120,ReactomePathways.gmt,Mitochondrial translation initiation,1/69,0.5466680712806343,0.6444928840361163,1.8967976061628573,1.1455016382988117,PTCD3,B4DF73;B8ZZQ4;Q96EY7;F8WE76;Q96EY7-2;B2RDU4
121,ReactomePathways.gmt,Mitochondrial translation termination,1/68,0.5414042864085622,0.6444928840361163,1.9248756540275176,1.1810824979703531,PTCD3,B4DF73;B8ZZQ4;Q96EY7;F8WE76;Q96EY7-2;B2RDU4
122,ReactomePathways.gmt,Molecules associated with elastic fibres,1/16,0.16679462804219797,0.306245874438134,8.074818986323411,14.461936170086132,MFAP4,A0A024QZ34;P55083;K7ES70;P55083-2
123,ReactomePathways.gmt,Muscle contraction,5/92,0.0036185032677115447,0.030020175258051333,5.597683397683397,31.468467652170414,ATP1A1;TMOD3;TMOD1;TMOD4;ATP2A2,Q9NZQ9;P05023-2;Q5TC02;P16615-2;P05023-3;H0YKU1;P28289;Q9NYL9;P05023-4;Q9NZQ9-2;Q5TC01;Q5HYL6;Q58I23;P28289-2;B7Z1N5;P05023;B7Z3V1;H0YNJ8
124,ReactomePathways.gmt,NPAS4 regulates expression of target genes,1/4,0.04454159087064025,0.15663699364536562,29.678466076696164,92.33955824733346,NAMPT,P43490;B7Z8W6;A0A0C4DFS8;C9JG65;Q658Z1;A0A024R718;C9JF35
125,ReactomePathways.gmt,NRAGE signals death through JNK,1/8,0.08713250490213563,0.22694978021021373,15.699635606454972,38.312217565093526,ABR,Q12979;A0A0G2JQ41;I3L379;B7Z7Z1;B7Z2X0;I3L1U8;Q6ZT60;Q12979-2;B7Z683;Q12979-4;Q12979-3
126,ReactomePathways.gmt,Neddylation,1/95,0.6644920288680272,0.755564540438772,1.3731640643098735,0.5612566389093863,COPS5,E5RG35;A0A024R7W9;E5RHH5;E5RHF2;E5RK55;Q59GH5;H0UI27;E5RFS1;Q92905
127,ReactomePathways.gmt,Nef Mediated CD4 Down-regulation,1/8,0.08713250490213563,0.22694978021021373,15.699635606454972,38.312217565093526,ATP6V1H,A0A024R7U9;A0A024R7X3;Q9UI12;E5RJG1;B3KUZ7;E5RHH0;Q9UI12-2;B4E054;G3V126;E5RG49;Q8TF11;A0A0D9SG68;E5RK31
128,ReactomePathways.gmt,Nef Mediated CD8 Down-regulation,1/6,0.06607554939677024,0.19474898769574386,20.53846153846154,55.80210665458797,ATP6V1H,A0A024R7U9;A0A024R7X3;Q9UI12;E5RJG1;B3KUZ7;E5RHH0;Q9UI12-2;B4E054;G3V126;E5RG49;Q8TF11;A0A0D9SG68;E5RK31
129,ReactomePathways.gmt,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,1/13,0.13775558982640293,0.2683239314879501,9.87512291052114,19.5752018835318,ATP6V1H,A0A024R7U9;A0A024R7X3;Q9UI12;E5RJG1;B3KUZ7;E5RHH0;Q9UI12-2;B4E054;G3V126;E5RG49;Q8TF11;A0A0D9SG68;E5RK31
130,ReactomePathways.gmt,Neutrophil degranulation,5/260,0.16965082455671288,0.3084534200887511,1.9200987112695367,3.4062799357214018,A1BG;TSPAN14;AHSG;ERP44;TTR,P02766;A6XGL1;Q8NG11;Q53WY6;B3KP79;H7BXY6;Q8TDB2;Q7Z3U3;A6NEP9;B7Z8Q2;A6XMH1;M0R009;V9HWD8;Q8NG11-3;P02765;E9KL36;Q8N2P5;C9JV77;Q8NG11-2;P04217;A0A087WT59;Q9BS26;A0A087WV45;B3KWB5;P04217-2
131,ReactomePathways.gmt,Nicotinamide salvaging,1/6,0.06607554939677024,0.19474898769574386,20.53846153846154,55.80210665458797,NAMPT,P43490;B7Z8W6;A0A0C4DFS8;C9JG65;Q658Z1;A0A024R718;C9JF35
132,ReactomePathways.gmt,Nicotinate metabolism,1/10,0.10772283900648288,0.24622363201481803,12.70417193426043,28.30735530814533,NAMPT,P43490;B7Z8W6;A0A0C4DFS8;C9JG65;Q658Z1;A0A024R718;C9JF35
133,ReactomePathways.gmt,Non-integrin membrane-ECM interactions,1/27,0.2652805053373268,0.3809155974074436,4.834271922767498,6.414921737906518,TTR,E9KL36;A0A087WV45;P02766;A6XGL1;A0A087WT59;Q53WY6;A6XMH1;Q8TDB2
134,ReactomePathways.gmt,Nucleotide Excision Repair,1/30,0.2900931143868717,0.40111640507814356,4.356158421587117,5.390978332089901,COPS5,E5RG35;A0A024R7W9;E5RHH5;E5RHF2;E5RK55;Q59GH5;H0UI27;E5RFS1;Q92905
135,ReactomePathways.gmt,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1/9,0.09748535950233025,0.22986021608970503,14.044247787610619,32.69575419469378,SUGT1,A8K5T7;Q9Y2Z0-2;Q9P1S2;A8K7W3;Q9Y2Z0;B4DYC6
136,ReactomePathways.gmt,PPARA activates gene expression,3/19,0.0011729212840390954,0.013147111565967304,16.51776052693484,111.46610661328553,ACSL1;CPT1A;APOA1,D6RER0;Q108N1;Q9UKU0-7;B4DFW3;B2RAQ8;Q9UKU0-1;Q8TDB0;A0A024R3E3;P33121-2;B2RB13;Q9ULC5;E7ERD7;Q9ULC5-3;Q9UKU0-2;H0Y9Z9;Q9UKU0-6;E7EPM6;P50416-2;B4DX30;Q9Y355;Q9UKU0-9;P33121;Q9UKU0-5;Q9UKU0;H0Y9U7;Q9ULC5-4;Q9UKU0-8;B4E0R0;F8W696;P33121-3;B7Z3Z9;D6RG07;A0A024R5F4;A8K9T3;P02647;B3KV64;Q108N2;P50416;Q9UKU0-3
137,ReactomePathways.gmt,Parasitic Infection Pathways,1/104,0.6977999158457615,0.7700482179346866,1.252614641995173,0.4507193965249401,SUGT1,A8K5T7;Q9Y2Z0-2;Q9P1S2;A8K7W3;Q9Y2Z0;B4DYC6
138,ReactomePathways.gmt,Peptide ligand-binding receptors,1/11,0.11784620647794605,0.24670607711270948,11.597152751058099,24.799059653034984,KNG1,D3DNU8;P01042-3;P01042-2;B4DPP8;Q05CF8
139,ReactomePathways.gmt,Plasma lipoprotein assembly,2/14,0.010505418956330222,0.058860594007113826,15.59645852749301,71.05534492902534,A2M;APOA1,P20742;P01023;F8W696;F8W7L3;B2R950;P20742-2;B7Z7M2;Q9Y355;P02647;H0YFH1;Q8TDB0;Q9BQ22;A0A024R3E3
140,ReactomePathways.gmt,"Plasma lipoprotein assembly, remodeling, and clearance",2/30,0.04475342675581875,0.15663699364536562,7.391079604194358,22.96103374818703,A2M;APOA1,P20742;P01023;F8W696;F8W7L3;B2R950;P20742-2;B7Z7M2;Q9Y355;P02647;H0YFH1;Q8TDB0;Q9BQ22;A0A024R3E3
141,ReactomePathways.gmt,Plasma lipoprotein clearance,1/16,0.16679462804219797,0.306245874438134,8.074818986323411,14.461936170086132,APOA1,F8W696;Q9Y355;P02647;Q8TDB0;A0A024R3E3
142,ReactomePathways.gmt,Plasma lipoprotein remodeling,1/12,0.12785671140144925,0.25801714733265435,10.667256637168142,21.94089437693483,APOA1,F8W696;Q9Y355;P02647;Q8TDB0;A0A024R3E3
143,ReactomePathways.gmt,"Platelet activation, signaling and aggregation",9/129,1.1454951027492237e-05,0.0008553030100527537,7.419854316761533,84.41633934708814,CLEC3B;KNG1;A1BG;ITIH4;CLU;AHSG;A2M;SERPING1;APOA1,P20742;B4DW11;B7Z8Q7;P10909-5;Q6LDQ3;E9KL26;P05155-3;A0A024R2Q7;B3KP79;E5RGB0;Q14624;E7ETB4;Q9BQ22;B7ZKJ8;A0A024R3E3;Q8TDB0;Q7Z3U3;H0YC35;B7Z8Q2;H0YLK8;A0A0S2Z333;Q68DH2;H0YAS8;P10909-4;B7Z7M2;H0YFH1;Q5UGI6;H9KV48;M0R009;V9HWD8;P05155;E5RH61;P02765;Q14624-2;P01042-3;B7Z544;P10909-3;C9JV77;B2R950;Q14624-4;F8W7L3;P04217;E9PGN7;P20742-2;Q9Y355;B2RMS9;E9PHK0;Q8IWL5;Q05CF8;P05452;E5RJZ5;E7ERK6;Q14624-3;E5RG36;D3DNU8;P01023;F8W696;B7Z551;H7C0L5;P10909;Q8IWM0;B3KWB5;P01042-2;B4DPP8;P10909-2;P05155-2;P04217-2;P02647;H0YCA1
144,ReactomePathways.gmt,Platelet calcium homeostasis,1/11,0.11784620647794605,0.24670607711270948,11.597152751058099,24.799059653034984,ATP2A2,P16615-2
145,ReactomePathways.gmt,Platelet degranulation,9/82,2.4662975607478983e-07,3.4101984589130317e-05,11.758512964698532,178.91021463301885,CLEC3B;KNG1;A1BG;ITIH4;CLU;AHSG;A2M;SERPING1;APOA1,P20742;B4DW11;B7Z8Q7;P10909-5;Q6LDQ3;E9KL26;P05155-3;A0A024R2Q7;B3KP79;E5RGB0;Q14624;E7ETB4;Q9BQ22;B7ZKJ8;A0A024R3E3;Q8TDB0;Q7Z3U3;H0YC35;B7Z8Q2;H0YLK8;A0A0S2Z333;Q68DH2;H0YAS8;P10909-4;B7Z7M2;H0YFH1;Q5UGI6;H9KV48;M0R009;V9HWD8;P05155;E5RH61;P02765;Q14624-2;P01042-3;B7Z544;P10909-3;C9JV77;B2R950;Q14624-4;F8W7L3;P04217;E9PGN7;P20742-2;Q9Y355;B2RMS9;E9PHK0;Q8IWL5;Q05CF8;P05452;E5RJZ5;E7ERK6;Q14624-3;E5RG36;D3DNU8;P01023;F8W696;B7Z551;H7C0L5;P10909;Q8IWM0;B3KWB5;P01042-2;B4DPP8;P10909-2;P05155-2;P04217-2;P02647;H0YCA1
146,ReactomePathways.gmt,Platelet homeostasis,1/36,0.3372739627248524,0.44703767840453806,3.6357134198084617,3.9515105171543206,ATP2A2,P16615-2
147,ReactomePathways.gmt,Post-translational protein modification,7/429,0.20882568290673775,0.3341210926507804,1.5925148975898753,2.4942851026976585,KNG1;AHSG;SERPIND1;CP;COPS5;ITIH2;APOA1,Q8IVC0;B3KTA8;D6RE86;H7C5N5;A2RTY6;H0UI27;Q8TDB0;E5RFS1;A0A024R3E3;E5RG35;P05546;B7Z8Q2;B7Z5Q2;P00450;A5PL27;Q92905;P02765;P01042-3;C9JV77;E5RHF2;E5RHH5;E5RK55;Q5T985;Q9Y355;D3DRR6;Q59GH5;Q05CF8;A0A087WTE1;Q5T987;F8W696;D3DNU8;B4DM79;A0A024R7W9;P01042-2;B4DPP8;A8K5A4;Q1L857;P19823;P02647;Q6NSB2
148,ReactomePathways.gmt,Post-translational protein phosphorylation,6/51,1.958012148184956e-05,0.0008771894423868602,12.213309454236969,132.40443547763044,KNG1;AHSG;SERPIND1;CP;ITIH2;APOA1,Q8IVC0;B3KTA8;D6RE86;H7C5N5;A2RTY6;Q8TDB0;A0A024R3E3;P05546;B7Z8Q2;B7Z5Q2;P00450;A5PL27;P02765;P01042-3;C9JV77;Q5T985;Q9Y355;D3DRR6;Q05CF8;A0A087WTE1;Q5T987;F8W696;D3DNU8;B4DM79;P01042-2;B4DPP8;A8K5A4;Q1L857;P19823;P02647;Q6NSB2
149,ReactomePathways.gmt,Potential therapeutics for SARS,1/73,0.5671360533146064,0.6651229106935698,1.792125699837457,1.0164149349994256,ATP1A1,P05023-2;Q5TC02;P05023-3;P05023-4;Q5TC01;Q58I23;B7Z1N5;P05023;B7Z3V1
150,ReactomePathways.gmt,Pre-NOTCH Expression and Processing,1/31,0.29817958370740477,0.402362811749751,4.217024863042562,5.102850339803848,ATP2A2,P16615-2
151,ReactomePathways.gmt,Pre-NOTCH Processing in Golgi,1/6,0.06607554939677024,0.19474898769574386,20.53846153846154,55.80210665458797,ATP2A2,P16615-2
152,ReactomePathways.gmt,Protein localization,1/105,0.7012939127619467,0.7700482179346866,1.240489871241035,0.4401607923625284,CHCHD4,Q8N4Q1;A0A024R2F8;Q8N4Q1-2;A0A024R2I5
153,ReactomePathways.gmt,Purinergic signaling in leishmaniasis infection,1/9,0.09748535950233025,0.22986021608970503,14.044247787610619,32.69575419469378,SUGT1,A8K5T7;Q9Y2Z0-2;Q9P1S2;A8K7W3;Q9Y2Z0;B4DYC6
154,ReactomePathways.gmt,RAC1 GTPase cycle,1/41,0.3742267219660075,0.48454789433748946,3.194477023136795,3.1398305638511594,ABR,Q12979;A0A0G2JQ41;I3L379;B7Z7Z1;B7Z2X0;I3L1U8;Q6ZT60;Q12979-2;B7Z683;Q12979-4;Q12979-3
155,ReactomePathways.gmt,RAC2 GTPase cycle,1/32,0.3061755388800367,0.41067856712052825,4.0864533696392105,4.836712661863337,ABR,Q12979;A0A0G2JQ41;I3L379;B7Z7Z1;B7Z2X0;I3L1U8;Q6ZT60;Q12979-2;B7Z683;Q12979-4;Q12979-3
156,ReactomePathways.gmt,RAC3 GTPase cycle,1/31,0.29817958370740477,0.402362811749751,4.217024863042562,5.102850339803848,ABR,Q12979;A0A0G2JQ41;I3L379;B7Z7Z1;B7Z2X0;I3L1U8;Q6ZT60;Q12979-2;B7Z683;Q12979-4;Q12979-3
157,ReactomePathways.gmt,RHO GTPase cycle,2/154,0.5249997645194431,0.6356753905532716,1.422927782151083,0.916874138478236,ABR;TMOD3,A0A0G2JQ41;Q9NZQ9-2;B7Z683;Q12979-4;Q9NYL9;B7Z2X0;P28289;I3L1U8;Q6ZT60;Q12979-2;Q5HYL6;Q12979;Q9NZQ9;H0YKU1;I3L379;B7Z7Z1;P28289-2;Q12979-3;H0YNJ8
